lit_pretest,math_pretest,lit_posttest,math_posttest,ses,pct_frpl,yrsprek,yrsk,yrs1st,basicmath,childcentmath,childcentlit,basiclit
28.55,19.77,38.52,27.43,0.03,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
28.33,20.33,31.9,24.07,-0.5,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
30.75,23.29,31.74,24.36,-0.04,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
34.43,31.5,50.1,39.86,0.81,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
51.6,30.39,107.99,38.94,-0.46,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
32.17,22.81,40.88,29.97,0.5,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
28.94,22.07,45.39,35.47,-0.38,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
37.57,28.57,47.45,43.73,0.01,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
28.89,31.42,40.46,33.34,,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
,,26.54,18.33,-0.67,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
32.31,21.61,37.12,25.96,-0.02,29.5,0,14,0,0.108389906,0.13086595,0.044124263,0.111368929
27.31,18.61,37.73,24.67,0.95,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
31.03,28.61,46.02,36.53,-0.32,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
32.06,33.02,51.6,41.58,0.5,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
33.36,25.35,47.77,32.48,-0.42,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
25.71,17.73,41.04,23.23,-0.02,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
33.77,31.74,44.61,45.16,0.3,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
39.39,28.73,55.12,45.26,0.53,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
39.84,26.32,53.53,42.46,-0.11,29.5,0,14.5,1.5,0.200519935,0.023649691,0.113446592,0.111368929
23.35,19.63,50.99,30.21,-0.74,,0,12,0,-0.118334286,-0.117960926,-0.051634066,-0.105140388
39.88,31.7,60.38,45.55,-0.04,,0,12,0,-0.118334286,-0.117960926,-0.051634066,-0.105140388
23.62,11.48,38.52,20.50916,-0.9,,0,12,0,-0.118334286,-0.117960926,-0.051634066,-0.105140388
26.9,20.3,49.42,23.99,-0.39,,0,12,0,-0.118334286,-0.117960926,-0.051634066,-0.105140388
36.37,35.99,61.28,41.79,-1.05,,0,12,0,-0.118334286,-0.117960926,-0.051634066,-0.105140388
34.37,21.26,49.09,29.82,-0.43,,0,12,0,-0.118334286,-0.117960926,-0.051634066,-0.105140388
34.02,29.14,46.81934,31.51146,-0.44,,0,2,0,0.221099255,0.013556356,0.082238206,-0.238614874
27.4,12.56,41.95,21.61,-0.22,,0,2,0,0.221099255,0.013556356,0.082238206,-0.238614874
45.32,26.76,50.41,47.59,0.09,,0,2,0,0.221099255,0.013556356,0.082238206,-0.238614874
30.9,19.08,45.85,36.52,-0.2,,0,2,0,0.221099255,0.013556356,0.082238206,-0.238614874
32.58,34.27,62.23,45.69,2,,0,3,4,0.256831245,0.005297172,0.152102312,0.111368929
41.63,25.64,63.27,46.12,1.17,,0,3,4,0.256831245,0.005297172,0.152102312,0.111368929
32.31,19.6,37.15,27.47,-0.8,,0,3,4,0.256831245,0.005297172,0.152102312,0.111368929
37.34,27.47,62.43,35.84,0.01,,0,3,4,0.256831245,0.005297172,0.152102312,0.111368929
26.66,13.54,34.74,21.24,-0.87,,0,2,2,-0.210377201,-0.183084407,0.016867586,0.111368929
34.69,22.84,48.8,31.13,-0.26,,0,2,2,-0.210377201,-0.183084407,0.016867586,0.111368929
24.84,18.09,50.63,28.48,-0.34,,0,2,2,-0.210377201,-0.183084407,0.016867586,0.111368929
43.38,25.53,50.72,40.6,-1.44,,0,2,2,-0.210377201,-0.183084407,0.016867586,0.111368929
22.24,13.59,40.17,19.38,-1.03,,0,2,2,-0.210377201,-0.183084407,0.016867586,0.111368929
31.42,19.32,27.88,22.99,0.42,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
27.3,17.3,30.89,30.42,0.04,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
37.77,31.04,51.26,40.33,0.21,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
30.62,31.14,39.83,48.47,-0.26,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
56.79,44.31,111.92,74.5,0.45,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
35.59,25.06,40.31,35.91,-0.53,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
32.59,20.41,37.76,30.22,0.57,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
47.45,29.58,48.17,45.21,0.61,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
35.25,44.77,53.06,48.43,0.91,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
36.84,32.84,38.1,36.59,1.14,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
43.97,33.38,50.52,38.44,1.31,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
34.01,22.93,38.04,29.55,1.36,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
30.4,19.39,30.55,24.36,0.59,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
30.96,22.67,46.06,33.55,0.08,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
40.5,25.55,43.12,36.53,-0.6,,1,11.5,0,-0.089956574,0.082749026,-0.135356653,-0.121790307
49.97,41.16,64.78,53.48,2.45,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
32.28,24.84,46.96,38.88,0.16,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
36.13,26.83,56.12,36.83,-0.11,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
57.5,52.82,84.71,65.3,-0.57,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
45.39,30.27,54.24,37.68,1.39,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
28.87,33.97,50.26,42.66,1.27,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
32.41,19.8,46.25,40.82,-0.34,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
34.17,28.08,47.9,40.09,0.52,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
46.37,32.18,69.55,42.73,0.86,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
31.51,25.98,47.57,31.8,-0.39,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
54.1,42.62,95.84,49.75,1.53,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
33.51,29.43,55.67,51.97,1.3,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
46.28,31.02,53.17,42.93,-0.38,0,0,3.2,9,-0.207852173,-0.227679463,0.052064345,0.111368929
31.5,20.2,31.95,29.21,-0.06,21.48,0,2,8,0.055433263,-0.105194187,-0.009105906,-0.364156377
104.33,48.59,151.62,71.87,1.32,21.48,0,2,8,0.055433263,-0.105194187,-0.009105906,-0.364156377
46.56,39.05,48.57,47.27,0.7,21.48,3,13,0,0.068180914,0.111146613,-0.237733822,-0.170251449
29.01,20.14,29.17,23.3,-0.16,21.48,3,13,0,0.068180914,0.111146613,-0.237733822,-0.170251449
27.87,20.4,32.41,34.54,-0.47,21.48,3,13,0,0.068180914,0.111146613,-0.237733822,-0.170251449
25.03,14.78,28.69,18.85,-0.07,21.48,3,13,0,0.068180914,0.111146613,-0.237733822,-0.170251449
24.95,12.56,25.57,19.38,,21.48,3,13,0,0.068180914,0.111146613,-0.237733822,-0.170251449
28.46,14.44,26.33,24.12,-0.64,21.48,3,13,0,0.068180914,0.111146613,-0.237733822,-0.170251449
34.33,19.15,33.61,25.25,,21.48,0,17,0,-0.031303393,0.064276937,-0.26943087,-0.170251449
28.62,23.26,34.15,23.25,-0.17,21.48,0,17,0,-0.031303393,0.064276937,-0.26943087,-0.170251449
22.68,21.59,33.81,27.1,0.2,21.48,0,17,0,-0.031303393,0.064276937,-0.26943087,-0.170251449
35.37,29.98,51.08,46.74,0.8,21.48,0,17,0,-0.031303393,0.064276937,-0.26943087,-0.170251449
28.09,24.61,39.94,31.46,-0.5,21.48,0,17,0,-0.031303393,0.064276937,-0.26943087,-0.170251449
26.97,20.2,41.16,29.5,0.08,21.48,0,17,0,-0.031303393,0.064276937,-0.26943087,-0.170251449
49.11,56.43,51.94,75.51,0.45,21.48,0,5,15,-0.291856296,-0.2554392,-0.047076241,0.111368929
32.66,28.95,37.45,32.55,0.88,21.48,0,5,15,-0.291856296,-0.2554392,-0.047076241,0.111368929
28.72,32.66,35.99,36.31,-0.06,21.48,0,5,15,-0.291856296,-0.2554392,-0.047076241,0.111368929
27.36,20.39,36.06,26.58,-0.05,21.48,0,19,5,,-0.232151647,-0.146929887,0.111368929
29.23,22.84,49.45,33.03,-0.43,21.48,0,19,5,,-0.232151647,-0.146929887,0.111368929
26.61,21.57,39.31,29.58,0.03,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
34.65,19.99,42.56,36.21,0.08,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
47.15,45.41,58.82,54.49,0.25,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
39.84,35.77,50.5,43.08,0.71,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
34.78,22.34,43.81,26.84,-0.58,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
31.24,20.55,42.37,31.07,0.26,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
27.14,14.01,36.57,24.11,-0.69,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
31.59,29.4,44.49,49.11,0.17,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
31.3,21.83,45.87,32.11,-0.28,34.6,0,6,0,0.216000119,0.141969915,0.247008712,0.111368929
46.28,28.55,58.86,43.65,0.66,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
85.2,37.88,102.93,45.03,0.35,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
36.72,28.62,44.49,44.33,-0.48,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
34.72,22.89,45.46112,35.84867,-0.51,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
31.63,20.17,37.67,25.18,-0.72,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
30.12,20.84,45.78,39.43,1.26,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
32.89,24.66,37.55,30.51,-0.95,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
39.31,20.78,33.73,23.54,0.06,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
34.43,27.47,41.69,50.98,-0.37,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
24.24,15.41,31.53,22.43,-0.63,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
37.11,23.86,38.9,29.22,0.2,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
43.26,28.67,58.01,32.61,-0.28,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
27.92,21.96,49.6,36.37,1.26,34.6,0,16,1,-0.054519204,0.13334157,0.176360161,0.020401115
43.19,36.16,54.14,52.29,1.54,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
31.44,25.78,35.06,31.21,1.08,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
32.08,16.05,55.5964,42.26757,0.7,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
27.53,21.62,35.52,31.11,0.39,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
31.96,24.64,33.08,27.35,0.07,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
31.84,21.12,39.43,31.77,0.12,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
43.87,29.62,46.66,49.6,-0.01,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
25.14,25.7,27.97,30.53,0.8,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
40.15,43.3,42.11,53.41,-0.11,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
30.14,21.92,37.46,44.86,-0.09,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
38.53,33.85,44.25,46.31,-0.35,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
23.78,19.71,33.03,33.4,-0.64,3.75,0,22,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
34.32,18.73,41.54,25.83,1.11,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
30.1,24.43,44.94,31.71,-0.46,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
47.79,38.4,52.1,44.99,0.84,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
31.73,28.7,44.34,42.29,0.14,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
29.7,15.23,39.52,26.86,0.44,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
29.69,22.45,35.91,31.3,0.35,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
35.34,27.93,46.16,45,0.2,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
38.64,32.42,51.7,60.24,0.61,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
26.79,19.72,33.4,27.69,-0.3,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
27.06,19.3,38.83,28.73,0.01,3.75,0,9,0,-0.167228553,-0.115764062,-0.081454317,0.046257868
42.44,32.18,66.39,60.76,1.72,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
26.57,25.65,42.86,44.74,-0.93,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
25.1,19.41,46.02,39.88,-1.03,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
27.12,17.82,40.87,26.55,-0.58,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
27.9,21.25,43.84,32.45,0.23,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
32.07,14.36,35.31,21.55,1.76,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
30.76,19.84,44.63,49.5,-0.6,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
43.02,34.22,52.17,44.8,-0.54,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
32.34,20,41.96,31.88,-0.41,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
27.24,15.62,35.5,28.85,-0.8,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
29.58,19.33,43.06,21.49,-0.31,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
25.81,24.26,47.95,43.02,-0.65,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
,,41.09,26.52,0.36,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
32.72,19.33,43.71,27.66,-0.51,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
33.99,22.32,49.29,38.65,-0.61,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
26.14,25.11,36.01,25.02,-0.67,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
34.6,29.51,54.48,44.1,-0.36,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
29.5,19.26,43.84,31.65,-0.89,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
25.32,19.54,38.6,35.19,-0.51,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
44.29,30.03,50.84,36.83,-0.59,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
29.51,20.16,43.98,26.83,-0.26,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
41.29,26.05,51.24,45.84,,32,0,26.5,1,0.151770409,-0.028521005,,0.020401115
,,57.91884,29.89474,-0.39,0,,,,,,,
,,45.92758,41.32029,0.41,0,,,,,,,
27.32,14.54,24.1,11.9,-0.59,0,0,1,0,0.245119973,-0.487365279,-0.56476459,-0.24164298
,,24.01,12.07,-0.03,0,0,1,0,0.245119973,-0.487365279,-0.56476459,-0.24164298
22.53,11.08,22.98,11.62,1.85,0,0,1,0,0.245119973,-0.487365279,-0.56476459,-0.24164298
,,46.97068,39.54374,0.31,0,,,,,,,
,,15.89412,23.43474,-0.67,0,,,,,,,
,,33.19474,24.40613,-0.48,0,,,,,,,
,,35.08288,41.92814,-0.67,0,,,,,,,
,,31.77381,27.94946,-0.58,0,,,,,,,
35.86,22.4,35.74,27.23,-0.75,23.43,0,27.5,0,0.059910267,-0.079593856,0.299912947,-0.21110561
27.53,20.12,34.89,23.93,0.02,23.43,0,27.5,0,0.059910267,-0.079593856,0.299912947,-0.21110561
24.56,12.89,32.04,26.14,-1.07,23.43,0,27.5,0,0.059910267,-0.079593856,0.299912947,-0.21110561
,13.66,13.14241,11.63,0.11,23.43,5,1,0,0.216000119,0.182708803,0.138393673,0.111368929
,13.93,39.19499,15.28,,23.43,5,1,0,0.216000119,0.182708803,0.138393673,0.111368929
22.51,15.74,25.6,17.51,-0.89,23.43,5,1,0,0.216000119,0.182708803,0.138393673,0.111368929
23.93,18.88,26.17,20.31,-0.97,23.43,0,25,0,0.103792511,0.018794237,-0.062855656,0.005403707
27.37,18.57,33.11,23.74,-0.26,23.43,0,25,0,0.103792511,0.018794237,-0.062855656,0.005403707
29.41,22.46,32.77,37.05,-1.1,23.43,0,25,0,0.103792511,0.018794237,-0.062855656,0.005403707
26.15,19.17,30.64,25.34,-0.75,23.43,0,25,0,0.103792511,0.018794237,-0.062855656,0.005403707
25.46,15.17,24.28,17.3,-0.27,23.43,0,8,0,-0.210194428,-0.470098573,-0.286624676,0.046257868
28.96,24.01,47.5,38.01,-0.32,23.43,0,8,0,-0.210194428,-0.470098573,-0.286624676,0.046257868
32.44,20.92,36.34,19.47,0.21,23.43,0,8,0,-0.210194428,-0.470098573,-0.286624676,0.046257868
45.96,52.78,62.5,55.04,-0.33,23.43,0,8,0,-0.210194428,-0.470098573,-0.286624676,0.046257868
30.9,21.88,49.18,33.09,-0.54,23.43,0,8,0,-0.210194428,-0.470098573,-0.286624676,0.046257868
27.26,23.61,37.86,34.13,-0.68,23.43,0,13,12,0.059910267,-0.079593856,0.299912947,-0.21110561
26.93,23.26,39.86,30.66,-0.47,23.43,0,13,12,0.059910267,-0.079593856,0.299912947,-0.21110561
27.89,22.38,40.59,28.14,-0.06,23.43,0,14,13,0.100948515,0.047818129,-0.009066524,-0.24164298
36.2,31.74,41.83,47.66,0.51,23.43,0,14,13,0.100948515,0.047818129,-0.009066524,-0.24164298
22.76,19.86,23.51,12.02,-0.43,23.43,0,3,0,,-0.208486781,-0.656703595,-1.133740489
30.07,24.85,47.03,29.93,,,0,28,0,0.106047652,-0.099565485,-0.069671322,0.046257868
37.81,26.52,44.3,29.69,-0.97,,0,28,0,0.106047652,-0.099565485,-0.069671322,0.046257868
45.86,32.98,65.04,54.13,-0.79,,0,28,0,0.106047652,-0.099565485,-0.069671322,0.046257868
29.58,15.33,40.79,24.36,-0.94,,0,14,3,-0.345203218,-0.092791615,-0.22104763,-0.150675167
26.95,18.42,45.13,27.63,-1.16,,0,14,3,-0.345203218,-0.092791615,-0.22104763,-0.150675167
35.46,39.9,48.35,35.27,-0.37,,0,5,0,0.184952638,0.007316473,-0.108483928,-0.044709945
43.36,38.06,57.31,41.57,-0.29,,0,5,0,0.184952638,0.007316473,-0.108483928,-0.044709945
25.24,18.51,38.19599,32.55337,-0.94,,0,5,0,0.184952638,0.007316473,-0.108483928,-0.044709945
,17.25,38.58697,28.95,-0.82,,0,13,0,0.448238075,0.506410751,0.516346978,0.111368929
,21.1,39.36,32.37,-0.93,,0,13,0,0.448238075,0.506410751,0.516346978,0.111368929
26.69,18.27,42.37,31.32,-0.23,,0,7,0,,0.086930609,-0.063254006,0.111368929
28.78,21.37,42.92,22.07,-0.22,,0,7,0,,0.086930609,-0.063254006,0.111368929
28.56,12.57,32.25,25.14,-0.32,,0,7,0,,0.086930609,-0.063254006,0.111368929
30.71,29.53,49.5,49.4,-0.68,,0,10,0,-0.028961139,0.146943485,-0.046390615,0.111368929
35.32,24.81,49.75,44.06,-0.73,,0,10,0,-0.028961139,0.146943485,-0.046390615,0.111368929
30.53,26.74,48.7,35.42,-0.68,,0,10,0,-0.028961139,0.146943485,-0.046390615,0.111368929
28.24,14.35,36.65,20.56,-0.81,,0,10,0,-0.028961139,0.146943485,-0.046390615,0.111368929
34.23,34.08,54.29,45.87,-0.46,,0,3,6,-0.072756269,0.143223781,0.096928255,0.111368929
39.32,17.66,43.07,29.07,-1.24,,0,3,6,-0.072756269,0.143223781,0.096928255,0.111368929
43.19,32.63,58.06,49.11,0.18,,0,3,6,-0.072756269,0.143223781,0.096928255,0.111368929
,25.12,45.84,37.81,-0.21,,0,10,4,-0.00449367,-0.097053603,0.144747236,0.111368929
,23.87,51.14915,35.3,-0.43,,0,10,4,-0.00449367,-0.097053603,0.144747236,0.111368929
28.63,19.77,37.25,26.41,-0.74,,0,2,2,0.254281485,0.092729761,0.304282184,0.005403707
24.19,16.19,29.32,24.5,-0.05,,0,26.5,0,0.297661987,0.448321896,0.516346978,0.111368929
35.46,28.52,41.77,47.13,-0.36,,0,26.5,0,0.297661987,0.448321896,0.516346978,0.111368929
29.14,12.39,27.42,21.44,-0.49,,0,26.5,0,0.297661987,0.448321896,0.516346978,0.111368929
77.6,42.97,86.39,47.12,0.6,,0,26.5,0,0.297661987,0.448321896,0.516346978,0.111368929
28.21,23.41,34.71,28.05,-0.6,,0,26.5,0,0.297661987,0.448321896,0.516346978,0.111368929
,,52.43695,38.99755,-0.44,,,,,,,,
29.28,18.43,34.37,24.54,-0.8,,0,13,8,-0.25357493,-0.319639663,-0.042622428,-0.105140388
31.48,18.75,31.56,24.98,0.03,,0,13,8,-0.25357493,-0.319639663,-0.042622428,-0.105140388
27.19,24.03,37.06,26.03,0.07,,0,13,8,-0.25357493,-0.319639663,-0.042622428,-0.105140388
33.59,24.03,46.79,38.39,0.37,,0,2,15,0.065009403,0.250262956,,0.046257868
34.76,24.13,37.43,32.26,,,0,2,15,0.065009403,0.250262956,,0.046257868
39.25,32.74,50.06,40.32,-0.17,,0,2,15,0.065009403,0.250262956,,0.046257868
37.89,29.1,51.32,36.14,0.05,,0,2,15,0.065009403,0.250262956,,0.046257868
39,23.49,44.29,32.86,0.23,,0,1,0,0.027142665,0.230302013,0.084302748,0.046257868
31.56,35.65,46.25,42.25,0.04,,0,1,0,0.027142665,0.230302013,0.084302748,0.046257868
26.9,22.59,36.15,27.78,-0.71,,0,1,0,0.027142665,0.230302013,0.084302748,0.046257868
46.62,30.87,49.73,44.4,0.25,,0,1,0,0.027142665,0.230302013,0.084302748,0.046257868
25.28,21.28,42.63,38.39,-0.28,,0,4,0,0.022043529,0.025200415,0.051987554,0.020401115
46.02,41.32,87.51,49.81,0.09,,0,4,0,0.022043529,0.025200415,0.051987554,0.020401115
,,28.61,24.77,-0.27,,0,4,0,0.022043529,0.025200415,0.051987554,0.020401115
,,39.53454,30.53521,-0.45,,0,4,0,0.022043529,0.025200415,0.051987554,0.020401115
,,41.52843,24.47788,-0.58,,0,4,0,0.022043529,0.025200415,0.051987554,0.020401115
46.47,33.15,59.05,48.03,1.6,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
60.07,49.5,101.06,66.5,1.56,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
50.99,51.99,63.33,49.31,1.22,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
77.58,44.95,87.66,66.5,0.69,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
40.64,43.62,54.96,64.68,0.83,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
41.93,32.88,48.12,56.89,1.19,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
50.15,40.67,49.98,49.77,0.32,0,,,,0.215913005,0.264267031,0.359892027,-0.105140388
42.85,20.53,52.7,27.8,0.93,0,,,,0.095969771,0.320223573,0.301592599,
34,30.24,40.07,39.15,1.01,0,,,,0.095969771,0.320223573,0.301592599,
38.92,49.44,55.85,78.49,0.83,0,,,,0.095969771,0.320223573,0.301592599,
54.06,39.76,58.47,55.77,1.48,0,,,,0.095969771,0.320223573,0.301592599,
32.29,27.64,45.35,45.96,1.2,0,,,,0.095969771,0.320223573,0.332123916,-1.485863233
39.88,33.46,56.95,39.57,1.01,0,,,,0.095969771,0.320223573,0.332123916,-1.485863233
102.2,53.24,119.13,57.49,1.63,0,,,,0.095969771,0.320223573,0.332123916,-1.485863233
50.82,36.01,105.06,57.89,1.06,0,,,,0.095969771,0.320223573,0.332123916,-1.485863233
34.02,23.41,45.61,36.73,0.86,0,,,,0.095969771,0.320223573,0.332123916,-1.485863233
63.6,58.09,100.28,80.1,1.32,0,,,,0.095969771,0.320223573,0.332123916,-1.485863233
44.02,35.62,48.11,40.56,0.98,0,,,,0.095969771,0.352248154,0.301592599,-1.485863233
42.84,33.18,48.67,45.98,0.83,0,,,,0.095969771,0.352248154,0.301592599,-1.485863233
49.85,30.97,56.63,44.56,0.71,0,,,,0.095969771,0.352248154,0.301592599,-1.485863233
42.55,31.15,57.74,43.05,1.49,0,,,,0.095969771,0.352248154,0.301592599,-1.485863233
51.01,32.69,52.12,34.74,1.01,0,,,,0.095969771,0.352248154,0.301592599,-1.485863233
47.25,33.03,49.36,55.48,1.09,0,,,,0.095969771,0.352248154,0.301592599,-1.485863233
37.24,18.72,44.27,39.58,0.21,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
38.77,26.72,43.42,28.57,,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
37.37,35.42,42.31,43.91,0.14,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
41.47,34.76,58.65,45.99,-0.09,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
,,41.88,40.45,0.13,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
,,31.30341,25.07588,-0.46,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
34.6,27.98,38.41,37.49,-1.03,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
,,50.06075,53.90796,0.18,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
,,44.17,42.54,0.98,,0,9,0,-0.166813925,-0.167629914,-0.32738565,-0.135677758
41.21,30.21,50.35,36.47,,,0,11,2,,,,0.111368929
,25.18,59.29281,34.38,-0.94,,0,11,2,,,,0.111368929
,20.35,43.38029,39.18,-1.12,,0,11,2,,,,0.111368929
33.67,20.52,45.83,39.1,-0.55,,0,11,2,,,,0.111368929
44.25,27.34,99.62,45.63,0.33,,0,11,2,,,,0.111368929
